total_loss,pred_loss,policy_loss,sigreg_loss,learning_rate,epsilon,avg_norm_z_t
0.005918431095778942,0.0012620942434296012,47.47515869140625,0.23281684517860413,0.0009910359161258739,0.9564649558135419,tensor(0.0007)
0.0059831151738762856,0.0013406943762674928,153.01585388183594,0.2321210503578186,0.0009910359161258739,0.9559867233356352,tensor(0.0006)
0.005920219235122204,0.0012913832906633615,48.821746826171875,0.23144178092479706,0.0009910359161258739,0.9555087299739674,tensor(0.0009)
0.005909409373998642,0.0012937219580635428,1422.6365966796875,0.2307843714952469,0.000990044880209748,0.9550309756089804,tensor(0.0009)
0.005820993334054947,0.001218051533214748,155.6424102783203,0.2301470935344696,0.000990044880209748,0.954553460121176,tensor(9.3288e-05)
0.005827680230140686,0.0012371242046356201,1300.324951171875,0.2295278012752533,0.000990044880209748,0.9540761833911156,tensor(0.0007)
0.005803146865218878,0.0012245909310877323,63.19857406616211,0.22892779111862183,0.000990044880209748,0.95359914529942,tensor(0.0009)
0.005787546746432781,0.0012205359525978565,41.04917526245117,0.22835054993629456,0.000990044880209748,0.9531223457267703,tensor(0.0009)
0.005794781260192394,0.0012389746261760592,135.43344116210938,0.22779032588005066,0.000990044880209748,0.952645784553907,tensor(0.0008)
0.005760321859270334,0.0012155092554166913,127.19422912597656,0.227240651845932,0.000990044880209748,0.9521694616616301,tensor(0.0002)
0.005707795266062021,0.0011735454900190234,2730.417236328125,0.22671249508857727,0.000990044880209748,0.9516933769307994,tensor(0.0007)
0.005758499260991812,0.0012345184804871678,1365.84228515625,0.22619906067848206,0.000990044880209748,0.951217530242334,tensor(0.0006)
0.005691659636795521,0.0011777158360928297,55.61079406738281,0.22569717466831207,0.000990044880209748,0.9507419214772129,tensor(0.0007)
0.005678304936736822,0.0011740708723664284,54.770626068115234,0.2252117097377777,0.0009890548353295382,0.9502665505164744,tensor(0.0008)
0.005676677450537682,0.0011818932835012674,1396.8819580078125,0.2247391939163208,0.0009890548353295382,0.9497914172412162,tensor(0.0007)
0.005610709078609943,0.0011251687537878752,62.57768249511719,0.22427703440189362,0.0009890548353295382,0.9493165215325956,tensor(0.0008)
0.005545207764953375,0.0010686726309359074,40.9971809387207,0.22382675111293793,0.0009890548353295382,0.9488418632718294,tensor(0.0008)
0.005574648734182119,0.0011068355524912477,73.27790832519531,0.22339066863059998,0.0009890548353295382,0.9483674423401935,tensor(0.0006)
